sourceColumnId,documentId,documentFormat,sheetName,rawColumnName,columnIndex,canonicalFieldKey,confidence,method,parserVersion
doc:c700f7190c621adfaa01f096:col:52,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 52,52,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:53,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),초품일정,53,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:54,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 54,54,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:55,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"금형
초품",55,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:56,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"금형
이관",56,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:57,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),HSMS,57,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:58,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),양산초품,58,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:59,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 59,59,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:60,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),입고,60,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:61,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),IQC,61,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:62,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),R&D,62,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:63,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),QA,63,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:64,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),승인,64,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:65,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 65,65,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:66,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 66,66,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:67,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 67,67,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:68,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"New Material/Supplier
신규재질/업체
(O / X) ",68,supplier_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:69,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",69,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:70,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"Substace Name
물질명
(CAS No.)",70,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:71,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"Supplier of Biocidial Substances
살생물질 공급업체",71,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:72,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",72,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:73,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"Analysis evidence of Biocidal Substances
살생물질 분석성적서",73,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:74,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:75,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 75,75,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:76,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),금형담당자,76,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:77,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"Drawing
agreement(DR)",77,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:78,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),사이즈 (W x H x D),78,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:79,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),재질,79,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:80,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Qty,80,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:81,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Cavity,81,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:82,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),구조,82,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:83,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Gate,83,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:84,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),금형사이즈,84,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:85,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),톤수,85,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:86,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),"목표
C/Time",86,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:87,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),금형 합격,87,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:88,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:89,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 89,89,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:90,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),부품 개발,90,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:91,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:92,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:93,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),Unnamed: 93,93,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:94,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),일정,94,,,,bom_graph_etl.v0.1
doc:c700f7190c621adfaa01f096:col:95,doc:c700f7190c621adfaa01f096,auto_bom_excel,변경부품 list (BK Glass),비고,95,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:0,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:1,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:2,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:3,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:4,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:5,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"금형
개발",5,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:6,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:7,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:8,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:9,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:10,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Fig.,10,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:11,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:12,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),구분,12,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:13,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),변경사유,13,changing_reason,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:14,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Quanty,14,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:15,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),설계자,15,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:16,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),부품개발,16,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:17,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),금형처,17,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:18,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),양산처,18,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:19,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Design,19,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:20,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Process,20,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:21,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"Why don't you 
excute DRBFM?",21,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:22,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),심의도,22,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:23,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),도면합의,23,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:24,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),확정도,24,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:25,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"도면결재/
배포(GPDM)",25,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:26,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 26,26,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:27,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 27,27,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:28,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 28,28,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:29,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 29,29,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:30,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),양산구매,30,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:31,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"표준/
비표준",31,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:32,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),비표준 사유,32,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:33,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"그리스
도포 여부",33,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:34,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"CTQ
대상",34,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:35,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"핵심부품
대상",35,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:36,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"장납기
여부",36,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:37,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),4신여부,37,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:38,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),APQP,38,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:39,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),고도화,39,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:40,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"수율 관리
대상 부품",40,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:41,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"한도 견본
(샘플)",41,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:42,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"인정
시험
실시",42,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:43,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),부품품질,43,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:44,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),서류항목,44,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:45,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 45,45,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:46,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),시험항목,46,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:47,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 47,47,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:48,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 48,48,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:49,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 49,49,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:50,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),공정진단,50,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:51,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),공장심사,51,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:52,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 52,52,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:53,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),초품일정,53,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:54,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 54,54,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:55,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"금형
초품",55,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:56,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"금형
이관",56,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:57,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),HSMS,57,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:58,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),양산초품,58,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:59,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 59,59,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:60,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),입고,60,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:61,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),IQC,61,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:62,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),R&D,62,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:63,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),QA,63,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:64,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),승인,64,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:65,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 65,65,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:66,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 66,66,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:67,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 67,67,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:68,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"New Material/Supplier
신규재질/업체
(O / X) ",68,supplier_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:69,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"Antibacterial / antiseptic parts
항균/살균
기능부품(O / X / NA)",69,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:70,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"Substace Name
물질명
(CAS No.)",70,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:71,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"Supplier of Biocidial Substances
살생물질 공급업체",71,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:72,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"MOE assessment for biocidal substances
살생물질-MOE평가
(O / X) ",72,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:73,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"Analysis evidence of Biocidal Substances
살생물질 분석성적서",73,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:74,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 74,74,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:75,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 75,75,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:76,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),금형담당자,76,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:77,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"Drawing
agreement(DR)",77,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:78,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),사이즈 (W x H x D),78,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:79,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),재질,79,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:80,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Qty,80,quantity,1.0,auto_header_match,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:81,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Cavity,81,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:82,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),구조,82,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:83,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Gate,83,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:84,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),금형사이즈,84,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:85,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),톤수,85,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:86,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),"목표
C/Time",86,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:87,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),금형 합격,87,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:88,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 88,88,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:89,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 89,89,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:90,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),부품 개발,90,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:91,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 91,91,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:92,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 92,92,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:93,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),Unnamed: 93,93,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:94,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),일정,94,,,,bom_graph_etl.v0.1
doc:59ba2da034209df95cae6fbc:col:95,doc:59ba2da034209df95cae6fbc,auto_bom_excel,WSED7667M(Best),비고,95,,,,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:0,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),Unnamed: 0,0,,,,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:1,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),No.,1,row_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:2,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),"부품
개발
등록",2,,,,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:3,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),"BOM
Level",3,bom_level,1.0,auto_header_match,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:4,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),Part Type,4,part_type,1.0,auto_header_match,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:5,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),"금형
개발",5,,,,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:6,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),"사내
제작 or
직거래",6,,,,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:7,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),Base P/No,7,base_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:8,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),New P/No,8,new_part_no,1.0,auto_header_match,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:9,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),Class Desc.(Part Name),9,part_name,1.0,auto_header_match,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:10,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),Fig.,10,,,,bom_graph_etl.v0.1
doc:b40956ddcb7f75f7ca1e9e54:col:11,doc:b40956ddcb7f75f7ca1e9e54,auto_bom_excel,WS7D7632WB(Good),변경점,11,changing_point,1.0,auto_header_match,bom_graph_etl.v0.1
